Date	Price	Open	High	Low	Change %
May 01, 2009	13.266	13.228	13.330	13.219	0.30%
May 04, 2009	13.405	13.288	13.428	13.212	1.05%
May 05, 2009	13.323	13.409	13.438	13.281	-0.61%
May 06, 2009	13.319	13.306	13.375	13.247	-0.03%
May 07, 2009	13.399	13.308	13.471	13.250	0.60%
May 08, 2009	13.647	13.390	13.651	13.340	1.85%
May 11, 2009	13.575	13.647	13.668	13.554	-0.53%
May 12, 2009	13.644	13.571	13.707	13.563	0.51%
May 13, 2009	13.599	13.643	13.722	13.565	-0.33%
May 14, 2009	13.634	13.596	13.664	13.523	0.26%
May 15, 2009	13.496	13.637	13.653	13.464	-1.01%
May 18, 2009	13.557	13.486	13.565	13.422	0.45%
May 19, 2009	13.625	13.555	13.670	13.531	0.50%
May 20, 2009	13.771	13.626	13.830	13.582	1.07%
May 21, 2009	13.893	13.761	13.925	13.727	0.89%
May 22, 2009	13.994	13.895	14.053	13.894	0.73%
May 25, 2009	14.009	14.036	14.038	13.960	0.11%
May 26, 2009	13.991	14.011	14.024	13.858	-0.13%
May 27, 2009	13.836	13.988	14.002	13.823	-1.11%
May 28, 2009	13.937	13.832	13.982	13.790	0.73%
May 29, 2009	14.154	13.937	14.171	13.926	1.56%
Jun 01, 2009	14.165	14.123	14.247	14.099	0.08%
Jun 02, 2009	14.305	14.149	14.334	14.102	0.99%
Jun 03, 2009	14.152	14.310	14.339	14.108	-1.07%
Jun 04, 2009	14.188	14.146	14.242	14.068	0.25%
Jun 05, 2009	13.975	14.178	14.269	13.933	-1.50%
Jun 08, 2009	13.898	13.945	14.004	13.806	-0.55%
Jun 09, 2009	14.066	13.895	14.101	13.851	1.21%
Jun 10, 2009	13.967	14.068	14.146	13.914	-0.70%
Jun 11, 2009	14.106	13.963	14.179	13.941	1.00%
Jun 12, 2009	14.024	14.101	14.131	13.937	-0.58%
Jun 15, 2009	13.792	13.989	14.004	13.756	-1.65%
Jun 16, 2009	13.836	13.788	13.933	13.748	0.32%
Jun 17, 2009	13.942	13.836	13.986	13.807	0.77%
Jun 18, 2009	13.906	13.944	14.004	13.872	-0.26%
Jun 19, 2009	13.943	13.905	14.014	13.884	0.27%
Jun 22, 2009	13.862	13.952	13.954	13.826	-0.58%
Jun 23, 2009	14.079	13.860	14.108	13.828	1.57%
Jun 24, 2009	13.926	14.077	14.140	13.888	-1.09%
Jun 25, 2009	13.988	13.936	14.016	13.890	0.45%
Jun 26, 2009	14.053	13.994	14.120	13.983	0.46%
Jun 29, 2009	14.076	14.063	14.104	13.982	0.16%
Jun 30, 2009	14.036	14.080	14.154	14.002	-0.28%
Jul 01, 2009	14.152	14.034	14.203	14.001	0.83%
Jul 02, 2009	13.941	14.150	14.156	13.929	-1.49%
Jul 03, 2009	13.964	13.938	14.030	13.937	0.16%
Jul 06, 2009	13.975	13.956	14.000	13.876	0.08%
Jul 07, 2009	13.922	13.978	14.053	13.902	-0.38%
Jul 08, 2009	13.877	13.918	13.939	13.831	-0.32%
Jul 09, 2009	14.026	13.874	14.074	13.857	1.07%
Jul 10, 2009	13.933	14.024	14.033	13.879	-0.66%
Jul 13, 2009	13.979	13.946	14.002	13.897	0.33%
Jul 14, 2009	13.970	13.981	14.017	13.911	-0.06%
Jul 15, 2009	14.106	13.969	14.135	13.962	0.97%
Jul 16, 2009	14.148	14.102	14.167	14.055	0.30%
Jul 17, 2009	14.099	14.145	14.150	14.063	-0.35%
Jul 20, 2009	14.228	14.116	14.251	14.109	0.91%
Jul 21, 2009	14.213	14.223	14.278	14.162	-0.11%
Jul 22, 2009	14.211	14.220	14.260	14.155	-0.01%
Jul 23, 2009	14.160	14.206	14.292	14.119	-0.36%
Jul 24, 2009	14.205	14.160	14.256	14.136	0.32%
Jul 27, 2009	14.245	14.226	14.301	14.171	0.28%
Jul 28, 2009	14.177	14.242	14.303	14.127	-0.48%
Jul 29, 2009	14.037	14.174	14.197	14.007	-0.99%
Jul 30, 2009	14.074	14.036	14.097	14.007	0.26%
Jul 31, 2009	14.250	14.067	14.282	14.065	1.25%
Aug 03, 2009	14.418	14.268	14.447	14.206	1.18%
Aug 04, 2009	14.400	14.417	14.434	14.367	-0.12%
Aug 05, 2009	14.412	14.394	14.449	14.357	0.08%
Aug 06, 2009	14.348	14.416	14.433	14.329	-0.44%
Aug 07, 2009	14.188	14.356	14.417	14.155	-1.12%
Aug 10, 2009	14.146	14.175	14.219	14.103	-0.30%
Aug 11, 2009	14.146	14.146	14.186	14.110	0.00%
Aug 12, 2009	14.203	14.148	14.248	14.084	0.40%
Aug 13, 2009	14.289	14.204	14.330	14.202	0.61%
Aug 14, 2009	14.205	14.283	14.309	14.161	-0.59%
Aug 17, 2009	14.078	14.186	14.194	14.045	-0.89%
Aug 18, 2009	14.133	14.074	14.156	14.067	0.39%
Aug 19, 2009	14.236	14.133	14.269	14.083	0.73%
Aug 20, 2009	14.250	14.234	14.278	14.201	0.10%
Aug 21, 2009	14.323	14.249	14.378	14.210	0.51%
Aug 24, 2009	14.303	14.344	14.362	14.281	-0.14%
Aug 25, 2009	14.298	14.299	14.364	14.254	-0.03%
Aug 26, 2009	14.250	14.303	14.351	14.206	-0.34%
Aug 27, 2009	14.351	14.244	14.405	14.218	0.71%
Aug 28, 2009	14.299	14.346	14.391	14.282	-0.36%
Aug 31, 2009	14.331	14.306	14.369	14.255	0.22%
Sep 01, 2009	14.221	14.332	14.379	14.177	-0.77%
Sep 02, 2009	14.264	14.217	14.296	14.191	0.30%
Sep 03, 2009	14.254	14.265	14.350	14.236	-0.07%
Sep 04, 2009	14.293	14.260	14.330	14.191	0.27%
Sep 07, 2009	14.335	14.310	14.362	14.301	0.29%
Sep 08, 2009	14.485	14.335	14.538	14.329	1.05%
Sep 09, 2009	14.561	14.488	14.602	14.465	0.52%
Sep 10, 2009	14.579	14.571	14.615	14.501	0.12%
Sep 11, 2009	14.570	14.577	14.637	14.555	-0.06%
Sep 14, 2009	14.624	14.596	14.653	14.515	0.37%
Sep 15, 2009	14.661	14.629	14.688	14.561	0.25%
Sep 16, 2009	14.712	14.658	14.738	14.642	0.35%
Sep 17, 2009	14.739	14.707	14.768	14.686	0.18%
Sep 18, 2009	14.710	14.744	14.747	14.648	-0.20%
Sep 21, 2009	14.675	14.689	14.714	14.607	-0.24%
Sep 22, 2009	14.790	14.679	14.825	14.677	0.78%
Sep 23, 2009	14.731	14.790	14.844	14.725	-0.40%
Sep 24, 2009	14.661	14.710	14.806	14.628	-0.48%
Sep 25, 2009	14.688	14.664	14.726	14.614	0.18%
Sep 28, 2009	14.621	14.699	14.722	14.560	-0.46%
Sep 29, 2009	14.585	14.619	14.646	14.526	-0.25%
Sep 30, 2009	14.636	14.583	14.674	14.575	0.35%
Oct 01, 2009	14.533	14.638	14.670	14.518	-0.70%
Oct 02, 2009	14.572	14.534	14.650	14.482	0.27%
Oct 05, 2009	14.650	14.592	14.671	14.581	0.54%
Oct 06, 2009	14.718	14.648	14.766	14.646	0.46%
Oct 07, 2009	14.688	14.718	14.739	14.652	-0.20%
Oct 08, 2009	14.790	14.688	14.817	14.680	0.69%
Oct 09, 2009	14.730	14.794	14.798	14.675	-0.41%
Oct 12, 2009	14.773	14.724	14.815	14.678	0.29%
Oct 13, 2009	14.859	14.781	14.878	14.760	0.58%
Oct 14, 2009	14.926	14.854	14.948	14.839	0.45%
Oct 15, 2009	14.945	14.935	14.968	14.842	0.13%
Oct 16, 2009	14.906	14.945	14.970	14.848	-0.26%
Oct 19, 2009	14.964	14.893	14.979	14.829	0.39%
Oct 20, 2009	14.939	14.973	14.994	14.882	-0.17%
Oct 21, 2009	15.010	14.934	15.048	14.888	0.48%
Oct 22, 2009	15.023	15.000	15.040	14.943	0.09%
Oct 23, 2009	15.003	15.024	15.063	14.987	-0.13%
Oct 26, 2009	14.870	15.000	15.063	14.844	-0.89%
Oct 27, 2009	14.809	14.862	14.928	14.770	-0.41%
Oct 28, 2009	14.712	14.813	14.843	14.692	-0.66%
Oct 29, 2009	14.834	14.714	14.859	14.682	0.83%
Oct 30, 2009	14.718	14.835	14.861	14.704	-0.78%
Nov 02, 2009	14.769	14.713	14.846	14.684	0.35%
Nov 03, 2009	14.715	14.772	14.811	14.624	-0.37%
Nov 04, 2009	14.878	14.731	14.909	14.701	1.11%
Nov 05, 2009	14.881	14.871	14.918	14.808	0.02%
Nov 06, 2009	14.849	14.869	14.915	14.813	-0.22%
Nov 09, 2009	14.994	14.884	15.021	14.851	0.98%
Nov 10, 2009	14.983	14.996	15.021	14.937	-0.07%
Nov 11, 2009	14.983	14.985	15.050	14.953	0.00%
Nov 12, 2009	14.843	14.980	15.017	14.820	-0.93%
Nov 13, 2009	14.917	14.848	14.939	14.826	0.50%
Nov 16, 2009	14.973	14.924	15.017	14.880	0.38%
Nov 17, 2009	14.867	14.971	15.000	14.806	-0.71%
Nov 18, 2009	14.965	14.875	14.991	14.857	0.66%
Nov 19, 2009	14.918	14.962	14.966	14.840	-0.31%
Nov 20, 2009	14.861	14.924	14.937	14.798	-0.38%
Nov 23, 2009	14.966	14.859	15.002	14.832	0.71%
Nov 24, 2009	14.961	14.965	14.990	14.888	-0.03%
Nov 25, 2009	15.140	14.960	15.145	14.954	1.20%
Nov 26, 2009	15.013	15.132	15.143	14.958	-0.84%
Nov 27, 2009	14.967	15.021	15.024	14.828	-0.31%
Nov 30, 2009	15.009	15.011	15.085	14.964	0.28%
Dec 01, 2009	15.088	15.006	15.118	14.970	0.53%
Dec 02, 2009	15.046	15.084	15.111	15.031	-0.28%
Dec 03, 2009	15.070	15.044	15.143	15.042	0.16%
Dec 04, 2009	14.851	15.050	15.091	14.819	-1.45%
Dec 07, 2009	14.819	14.853	14.905	14.756	-0.22%
Dec 08, 2009	14.699	14.821	14.867	14.680	-0.81%
Dec 09, 2009	14.727	14.706	14.785	14.670	0.19%
Dec 10, 2009	14.735	14.726	14.762	14.685	0.05%
Dec 11, 2009	14.623	14.733	14.777	14.585	-0.76%
Dec 14, 2009	14.656	14.625	14.686	14.597	0.23%
Dec 15, 2009	14.536	14.658	14.666	14.504	-0.82%
Dec 16, 2009	14.537	14.535	14.590	14.503	0.01%
Dec 17, 2009	14.345	14.535	14.537	14.303	-1.32%
Dec 18, 2009	14.343	14.339	14.413	14.259	-0.01%
Dec 21, 2009	14.284	14.305	14.374	14.267	-0.41%
Dec 22, 2009	14.250	14.283	14.333	14.217	-0.24%
Dec 23, 2009	14.327	14.251	14.367	14.234	0.54%
Dec 24, 2009	14.375	14.335	14.419	14.322	0.34%
Dec 25, 2009	14.397	14.376	14.436	14.363	0.15%
Dec 28, 2009	14.383	14.376	14.415	14.354	-0.10%
Dec 29, 2009	14.354	14.377	14.460	14.332	-0.20%
Dec 30, 2009	14.335	14.352	14.364	14.274	-0.13%
Dec 31, 2009	14.318	14.339	14.442	14.306	-0.12%
Jan 01, 2010	14.326	14.328	14.330	14.322	0.06%
Jan 04, 2010	14.413	14.325	14.457	14.257	0.61%
Jan 05, 2010	14.369	14.409	14.484	14.346	-0.31%
Jan 06, 2010	14.413	14.364	14.436	14.282	0.31%
Jan 07, 2010	14.318	14.407	14.447	14.295	-0.66%
Jan 08, 2010	14.413	14.320	14.440	14.263	0.66%
Jan 11, 2010	14.514	14.432	14.558	14.407	0.70%
Jan 12, 2010	14.495	14.514	14.548	14.453	-0.13%
Jan 13, 2010	14.512	14.484	14.584	14.456	0.12%
Jan 14, 2010	14.503	14.510	14.556	14.446	-0.06%
Jan 15, 2010	14.385	14.504	14.514	14.338	-0.81%
Jan 18, 2010	14.386	14.340	14.403	14.334	0.01%
Jan 19, 2010	14.301	14.385	14.415	14.251	-0.59%
Jan 20, 2010	14.101	14.291	14.297	14.078	-1.40%
Jan 21, 2010	14.091	14.106	14.144	14.026	-0.07%
Jan 22, 2010	14.138	14.080	14.182	14.065	0.33%
Jan 25, 2010	14.152	14.161	14.199	14.128	0.10%
Jan 26, 2010	14.076	14.150	14.181	14.042	-0.54%
Jan 27, 2010	14.019	14.075	14.098	13.994	-0.40%
Jan 28, 2010	13.963	14.021	14.053	13.936	-0.40%
Jan 29, 2010	13.864	13.973	13.990	13.861	-0.71%
Feb 01, 2010	13.929	13.864	13.939	13.851	0.47%
Feb 02, 2010	13.963	13.931	13.977	13.887	0.24%
Feb 03, 2010	13.899	13.963	14.026	13.889	-0.46%
Feb 04, 2010	13.736	13.890	13.905	13.727	-1.17%
Feb 05, 2010	13.664	13.729	13.748	13.586	-0.52%
Feb 08, 2010	13.653	13.664	13.714	13.620	-0.08%
Feb 09, 2010	13.790	13.651	13.840	13.642	1.00%
Feb 10, 2010	13.727	13.792	13.816	13.676	-0.46%
Feb 11, 2010	13.682	13.732	13.802	13.594	-0.33%
Feb 12, 2010	13.618	13.694	13.699	13.532	-0.47%
Feb 15, 2010	13.599	13.614	13.636	13.579	-0.14%
Feb 16, 2010	13.769	13.596	13.779	13.588	1.25%
Feb 17, 2010	13.606	13.765	13.790	13.585	-1.18%
Feb 18, 2010	13.617	13.606	13.656	13.539	0.08%
Feb 19, 2010	13.615	13.529	13.619	13.443	-0.01%
Feb 22, 2010	13.598	13.636	13.653	13.571	-0.12%
Feb 23, 2010	13.506	13.592	13.693	13.495	-0.68%
Feb 24, 2010	13.531	13.510	13.627	13.501	0.19%
Feb 25, 2010	13.556	13.536	13.572	13.451	0.18%
Feb 26, 2010	13.626	13.548	13.685	13.531	0.52%
Mar 01, 2010	13.561	13.624	13.657	13.458	-0.48%
Mar 02, 2010	13.605	13.557	13.623	13.433	0.32%
Mar 03, 2010	13.700	13.616	13.738	13.592	0.70%
Mar 04, 2010	13.580	13.695	13.714	13.550	-0.88%
Mar 05, 2010	13.622	13.581	13.630	13.527	0.31%
Mar 08, 2010	13.630	13.632	13.706	13.607	0.06%
Mar 09, 2010	13.601	13.630	13.636	13.535	-0.21%
Mar 10, 2010	13.660	13.600	13.680	13.543	0.43%
Mar 11, 2010	13.679	13.656	13.689	13.618	0.14%
Mar 12, 2010	13.763	13.678	13.798	13.668	0.61%
Mar 15, 2010	13.676	13.777	13.779	13.639	-0.63%
Mar 16, 2010	13.772	13.677	13.786	13.657	0.70%
Mar 17, 2010	13.738	13.770	13.818	13.725	-0.25%
Mar 18, 2010	13.607	13.732	13.743	13.583	-0.95%
Mar 19, 2010	13.534	13.607	13.629	13.502	-0.54%
Mar 22, 2010	13.556	13.525	13.569	13.462	0.16%
Mar 23, 2010	13.500	13.563	13.571	13.474	-0.41%
Mar 24, 2010	13.314	13.495	13.502	13.304	-1.38%
Mar 25, 2010	13.279	13.316	13.386	13.266	-0.26%
Mar 26, 2010	13.413	13.280	13.428	13.268	1.01%
Mar 29, 2010	13.478	13.488	13.508	13.418	0.48%
Mar 30, 2010	13.413	13.479	13.540	13.394	-0.48%
Mar 31, 2010	13.512	13.415	13.550	13.384	0.74%
Apr 01, 2010	13.582	13.510	13.592	13.457	0.52%
Apr 02, 2010	13.504	13.584	13.593	13.474	-0.57%
Apr 05, 2010	13.486	13.491	13.541	13.461	-0.13%
Apr 06, 2010	13.399	13.483	13.497	13.354	-0.65%
Apr 07, 2010	13.340	13.396	13.409	13.323	-0.44%
Apr 08, 2010	13.360	13.337	13.368	13.280	0.15%
Apr 09, 2010	13.499	13.360	13.503	13.341	1.04%
Apr 12, 2010	13.586	13.622	13.693	13.563	0.64%
Apr 13, 2010	13.607	13.584	13.627	13.545	0.15%
Apr 14, 2010	13.653	13.617	13.679	13.596	0.34%
Apr 15, 2010	13.580	13.653	13.668	13.518	-0.53%
Apr 16, 2010	13.499	13.580	13.584	13.473	-0.60%
Apr 19, 2010	13.485	13.478	13.498	13.413	-0.10%
Apr 20, 2010	13.438	13.490	13.524	13.427	-0.35%
Apr 21, 2010	13.387	13.437	13.448	13.357	-0.38%
Apr 22, 2010	13.293	13.385	13.422	13.258	-0.70%
Apr 23, 2010	13.386	13.286	13.403	13.202	0.70%
Apr 26, 2010	13.397	13.346	13.398	13.289	0.08%
Apr 27, 2010	13.165	13.396	13.415	13.159	-1.73%
Apr 28, 2010	13.214	13.156	13.271	13.115	0.37%
Apr 29, 2010	13.225	13.204	13.281	13.183	0.08%
Apr 30, 2010	13.298	13.245	13.345	13.226	0.55%
May 03, 2010	13.194	13.342	13.342	13.154	-0.78%
May 04, 2010	12.982	13.192	13.215	12.976	-1.61%
May 05, 2010	12.814	12.968	12.998	12.789	-1.29%
May 06, 2010	12.656	12.824	12.856	12.521	-1.23%
May 07, 2010	12.762	12.633	12.800	12.588	0.84%
May 10, 2010	12.782	12.933	13.094	12.758	0.16%
May 11, 2010	12.655	12.791	12.804	12.652	-0.99%
May 12, 2010	12.622	12.639	12.740	12.603	-0.26%
May 13, 2010	12.530	12.631	12.686	12.518	-0.73%
May 14, 2010	12.363	12.524	12.578	12.355	-1.33%
May 17, 2010	12.395	12.351	12.416	12.235	0.26%
May 18, 2010	12.183	12.395	12.447	12.163	-1.71%
May 19, 2010	12.429	12.183	12.434	12.144	2.02%
May 20, 2010	12.468	12.429	12.601	12.298	0.31%
May 21, 2010	12.573	12.468	12.675	12.461	0.84%
May 24, 2010	12.353	12.546	12.561	12.344	-1.75%
May 25, 2010	12.365	12.344	12.372	12.172	0.10%
May 26, 2010	12.168	12.373	12.376	12.164	-1.59%
May 27, 2010	12.369	12.157	12.395	12.153	1.65%
May 28, 2010	12.270	12.363	12.455	12.266	-0.80%
May 31, 2010	12.306	12.273	12.334	12.264	0.29%
Jun 01, 2010	12.227	12.305	12.355	12.111	-0.64%
Jun 02, 2010	12.251	12.207	12.277	12.174	0.20%
Jun 03, 2010	12.157	12.247	12.327	12.151	-0.77%
Jun 04, 2010	11.976	12.165	12.218	11.956	-1.49%
Jun 07, 2010	11.915	11.946	11.992	11.876	-0.51%
Jun 08, 2010	11.975	11.919	12.011	11.901	0.50%
Jun 09, 2010	11.986	11.970	12.076	11.923	0.09%
Jun 10, 2010	12.109	11.981	12.143	11.955	1.03%
Jun 11, 2010	12.113	12.109	12.155	12.046	0.03%
Jun 14, 2010	12.218	12.125	12.300	12.115	0.87%
Jun 15, 2010	12.324	12.213	12.350	12.164	0.87%
Jun 16, 2010	12.308	12.322	12.357	12.256	-0.13%
Jun 17, 2010	12.380	12.299	12.414	12.243	0.58%
Jun 18, 2010	12.387	12.384	12.419	12.354	0.06%
Jun 21, 2010	12.308	12.439	12.469	12.303	-0.64%
Jun 22, 2010	12.268	12.322	12.355	12.250	-0.32%
Jun 23, 2010	12.315	12.264	12.346	12.209	0.38%
Jun 24, 2010	12.334	12.317	12.388	12.260	0.15%
Jun 25, 2010	12.377	12.330	12.398	12.253	0.35%
Jun 28, 2010	12.279	12.372	12.399	12.264	-0.79%
Jun 29, 2010	12.182	12.277	12.293	12.152	-0.79%
Jun 30, 2010	12.236	12.185	12.306	12.166	0.44%
Jul 01, 2010	12.519	12.235	12.540	12.193	2.31%
Jul 02, 2010	12.563	12.517	12.616	12.483	0.35%
Jul 05, 2010	12.540	12.557	12.565	12.508	-0.18%
Jul 06, 2010	12.624	12.538	12.664	12.479	0.67%
Jul 07, 2010	12.635	12.628	12.666	12.553	0.09%
Jul 08, 2010	12.694	12.633	12.712	12.620	0.47%
Jul 09, 2010	12.637	12.698	12.725	12.608	-0.45%
Jul 12, 2010	12.590	12.639	12.647	12.548	-0.37%
Jul 13, 2010	12.728	12.590	12.739	12.522	1.10%
Jul 14, 2010	12.741	12.723	12.779	12.681	0.10%
Jul 15, 2010	12.939	12.741	12.956	12.708	1.55%
Jul 16, 2010	12.933	12.930	13.010	12.891	-0.05%
Jul 19, 2010	12.940	12.893	12.992	12.868	0.05%
Jul 20, 2010	12.886	12.948	13.030	12.840	-0.42%
Jul 21, 2010	12.757	12.881	12.914	12.731	-1.00%
Jul 22, 2010	12.891	12.753	12.932	12.738	1.05%
Jul 23, 2010	12.907	12.887	12.970	12.794	0.12%
Jul 26, 2010	12.995	12.900	13.005	12.875	0.68%
Jul 27, 2010	12.995	12.990	13.047	12.951	0.00%
Jul 28, 2010	12.993	13.002	13.042	12.965	-0.02%
Jul 29, 2010	13.079	12.990	13.108	12.980	0.66%
Jul 30, 2010	13.048	13.081	13.096	12.981	-0.24%
Aug 02, 2010	13.182	13.062	13.197	13.053	1.03%
Aug 03, 2010	13.228	13.181	13.263	13.145	0.35%
Aug 04, 2010	13.160	13.229	13.241	13.132	-0.51%
Aug 05, 2010	13.192	13.153	13.235	13.118	0.24%
Aug 06, 2010	13.285	13.185	13.336	13.158	0.70%
Aug 09, 2010	13.235	13.292	13.310	13.216	-0.38%
Aug 10, 2010	13.178	13.222	13.235	13.072	-0.43%
Aug 11, 2010	12.833	13.176	13.191	12.829	-2.62%
Aug 12, 2010	12.824	12.846	12.933	12.780	-0.07%
Aug 13, 2010	12.752	12.830	12.909	12.750	-0.56%
Aug 16, 2010	12.826	12.761	12.874	12.736	0.58%
Aug 17, 2010	12.881	12.824	12.917	12.804	0.43%
Aug 18, 2010	12.857	12.881	12.925	12.823	-0.19%
Aug 19, 2010	12.821	12.855	12.903	12.771	-0.28%
Aug 20, 2010	12.708	12.821	12.835	12.664	-0.88%
Aug 23, 2010	12.658	12.704	12.731	12.645	-0.39%
Aug 24, 2010	12.625	12.650	12.719	12.585	-0.26%
Aug 25, 2010	12.658	12.631	12.726	12.604	0.26%
Aug 26, 2010	12.720	12.660	12.765	12.649	0.49%
Aug 27, 2010	12.765	12.716	12.781	12.679	0.35%
Aug 30, 2010	12.664	12.766	12.770	12.658	-0.79%
Aug 31, 2010	12.687	12.664	12.744	12.624	0.18%
Sep 01, 2010	12.812	12.686	12.856	12.662	0.99%
Sep 02, 2010	12.826	12.799	12.849	12.776	0.11%
Sep 03, 2010	12.896	12.829	12.900	12.810	0.55%
Sep 06, 2010	12.873	12.889	12.920	12.865	-0.18%
Sep 07, 2010	12.683	12.873	12.877	12.676	-1.48%
Sep 08, 2010	12.723	12.686	12.766	12.661	0.32%
Sep 09, 2010	12.694	12.721	12.767	12.662	-0.23%
Sep 10, 2010	12.680	12.699	12.750	12.645	-0.11%
Sep 13, 2010	12.880	12.708	12.894	12.703	1.58%
Sep 14, 2010	12.996	12.878	13.034	12.827	0.90%
Sep 15, 2010	13.005	12.993	13.037	12.954	0.07%
Sep 16, 2010	13.076	13.012	13.119	12.976	0.55%
Sep 17, 2010	13.048	13.081	13.162	13.019	-0.21%
Sep 20, 2010	13.066	13.053	13.121	13.026	0.14%
Sep 21, 2010	13.252	13.062	13.282	13.056	1.42%
Sep 22, 2010	13.400	13.253	13.441	13.246	1.12%
Sep 23, 2010	13.312	13.394	13.415	13.304	-0.66%
Sep 24, 2010	13.491	13.315	13.498	13.287	1.34%
Sep 27, 2010	13.457	13.482	13.509	13.426	-0.25%
Sep 28, 2010	13.582	13.445	13.598	13.382	0.93%
Sep 29, 2010	13.629	13.579	13.648	13.565	0.35%
Sep 30, 2010	13.633	13.626	13.686	13.561	0.03%
Oct 01, 2010	13.792	13.632	13.796	13.620	1.17%
Oct 04, 2010	13.682	13.792	13.793	13.666	-0.80%
Oct 05, 2010	13.834	13.679	13.861	13.636	1.11%
Oct 06, 2010	13.937	13.836	13.948	13.798	0.74%
Oct 07, 2010	13.927	13.929	14.028	13.855	-0.07%
Oct 08, 2010	13.943	13.921	13.986	13.836	0.11%
Oct 11, 2010	13.874	13.994	14.013	13.866	-0.49%
Oct 12, 2010	13.925	13.874	13.933	13.773	0.37%
Oct 13, 2010	13.963	13.915	14.002	13.910	0.27%
Oct 14, 2010	14.081	13.958	14.124	13.955	0.85%
Oct 15, 2010	13.979	14.078	14.160	13.938	-0.72%
Oct 18, 2010	13.948	13.977	14.000	13.832	-0.22%
Oct 19, 2010	13.735	13.951	14.006	13.714	-1.53%
Oct 20, 2010	13.967	13.731	13.994	13.699	1.69%
Oct 21, 2010	13.920	13.960	14.051	13.870	-0.34%
Oct 22, 2010	13.952	13.924	13.976	13.858	0.23%
Oct 25, 2010	13.966	13.958	14.083	13.935	0.10%
Oct 26, 2010	13.861	13.966	13.984	13.825	-0.75%
Oct 27, 2010	13.769	13.859	13.878	13.733	-0.66%
Oct 28, 2010	13.932	13.761	13.946	13.757	1.18%
Oct 29, 2010	13.950	13.927	13.954	13.806	0.13%
Nov 01, 2010	13.891	13.963	14.013	13.862	-0.42%
Nov 02, 2010	14.040	13.897	14.061	13.881	1.07%
Nov 03, 2010	14.145	14.038	14.177	13.991	0.75%
Nov 04, 2010	14.200	14.139	14.284	14.103	0.39%
Nov 05, 2010	14.034	14.216	14.250	14.025	-1.17%
Nov 08, 2010	13.921	14.051	14.085	13.886	-0.81%
Nov 09, 2010	13.779	13.920	13.975	13.750	-1.02%
Nov 10, 2010	13.784	13.777	13.828	13.672	0.04%
Nov 11, 2010	13.658	13.784	13.823	13.637	-0.91%
Nov 12, 2010	13.693	13.666	13.779	13.573	0.26%
Nov 15, 2010	13.586	13.712	13.752	13.565	-0.78%
Nov 16, 2010	13.493	13.587	13.655	13.447	-0.68%
Nov 17, 2010	13.519	13.487	13.566	13.458	0.19%
Nov 18, 2010	13.645	13.527	13.668	13.525	0.93%
Nov 19, 2010	13.687	13.647	13.733	13.609	0.31%
Nov 22, 2010	13.626	13.714	13.786	13.575	-0.45%
Nov 23, 2010	13.373	13.619	13.634	13.361	-1.86%
Nov 24, 2010	13.332	13.367	13.424	13.284	-0.31%
Nov 25, 2010	13.363	13.333	13.388	13.287	0.23%
Nov 26, 2010	13.243	13.355	13.368	13.199	-0.90%
Nov 29, 2010	13.121	13.287	13.304	13.064	-0.92%
Nov 30, 2010	12.980	13.124	13.152	12.967	-1.07%
Dec 01, 2010	13.143	12.985	13.181	12.970	1.26%
Dec 02, 2010	13.227	13.137	13.250	13.059	0.64%
Dec 03, 2010	13.415	13.222	13.418	13.192	1.42%
Dec 06, 2010	13.306	13.382	13.422	13.243	-0.81%
Dec 07, 2010	13.264	13.304	13.401	13.260	-0.32%
Dec 08, 2010	13.259	13.263	13.283	13.180	-0.04%
Dec 09, 2010	13.245	13.264	13.325	13.165	-0.11%
Dec 10, 2010	13.234	13.237	13.283	13.178	-0.08%
Dec 13, 2010	13.391	13.207	13.435	13.182	1.19%
Dec 14, 2010	13.384	13.388	13.498	13.361	-0.05%
Dec 15, 2010	13.213	13.383	13.384	13.209	-1.28%
Dec 16, 2010	13.239	13.213	13.268	13.180	0.20%
Dec 17, 2010	13.182	13.239	13.361	13.133	-0.43%
Dec 20, 2010	13.121	13.182	13.190	13.095	-0.46%
Dec 21, 2010	13.096	13.127	13.203	13.072	-0.19%
Dec 22, 2010	13.100	13.095	13.182	13.076	0.03%
Dec 23, 2010	13.120	13.096	13.154	13.054	0.15%
Dec 24, 2010	13.118	13.117	13.151	13.095	-0.02%
Dec 27, 2010	13.161	13.115	13.171	13.072	0.33%
Dec 28, 2010	13.120	13.166	13.277	13.094	-0.31%
Dec 29, 2010	13.224	13.116	13.239	13.082	0.79%
Dec 30, 2010	13.283	13.225	13.316	13.212	0.45%
Dec 31, 2010	13.379	13.290	13.427	13.283	0.72%
Jan 03, 2011	13.354	13.348	13.397	13.251	-0.19%
Jan 04, 2011	13.304	13.358	13.436	13.291	-0.37%
Jan 05, 2011	13.152	13.304	13.325	13.123	-1.14%
Jan 06, 2011	13.001	13.146	13.171	12.995	-1.15%
Jan 07, 2011	12.919	13.005	13.023	12.906	-0.63%
Jan 10, 2011	12.944	12.883	12.967	12.874	0.19%
Jan 11, 2011	12.978	12.950	12.995	12.905	0.26%
Jan 12, 2011	13.137	12.972	13.146	12.961	1.23%
Jan 13, 2011	13.354	13.129	13.384	13.087	1.65%
Jan 14, 2011	13.377	13.363	13.458	13.313	0.17%
