Date;Price;Open;High;Low;Vol.;Change %
Feb 02, 2009;4,730.51;4,765.92;4,776.78;4,702.44;189.58M;-0.74%
Feb 03, 2009;4,790.01;4,730.51;4,793.84;4,722.38;250.34M;1.26%
Feb 04, 2009;4,794.56;4,790.01;4,836.84;4,767.36;285.61M;0.09%
Feb 07, 2009;4,928.65;4,794.56;4,929.27;4,793.06;318.83M;2.80%
Feb 08, 2009;4,909.83;4,928.65;4,955.78;4,884.62;347.74M;-0.38%
Feb 09, 2009;4,934.63;4,909.83;4,934.67;4,877.55;234.29M;0.51%
Feb 10, 2009;4,901.52;4,934.63;4,975.40;4,899.73;334.38M;-0.67%
Feb 11, 2009;4,847.62;4,901.52;4,901.52;4,788.84;206.32M;-1.10%
Feb 14, 2009;4,944.18;4,847.62;4,944.18;4,847.62;241.88M;1.99%
Feb 15, 2009;4,896.35;4,944.18;4,971.04;4,888.93;288.82M;-0.97%
Feb 16, 2009;4,894.20;4,896.35;4,916.09;4,875.52;212.52M;-0.04%
Feb 17, 2009;4,688.89;4,894.20;4,896.32;4,675.64;243.39M;-4.19%
Feb 18, 2009;4,773.78;4,688.89;4,773.92;4,633.73;210.01M;1.81%
Feb 21, 2009;4,675.66;4,773.78;4,773.78;4,640.51;163.54M;-2.06%
Feb 22, 2009;4,713.75;4,675.66;4,713.77;4,662.90;172.57M;0.81%
Feb 23, 2009;4,751.45;4,713.75;4,783.12;4,706.55;225.73M;0.80%
Feb 24, 2009;4,531.52;4,751.45;4,751.45;4,472.97;214.39M;-4.63%
Feb 25, 2009;4,542.11;4,531.52;4,621.86;4,517.64;159.54M;0.23%
Feb 28, 2009;4,384.59;4,542.11;4,542.11;4,327.48;174.47M;-3.47%
Mar 01, 2009;4,414.56;4,384.59;4,450.72;4,384.13;159.56M;0.68%
Mar 02, 2009;4,331.74;4,414.56;4,439.80;4,322.37;140.40M;-1.88%
Mar 03, 2009;4,318.51;4,331.74;4,331.74;4,199.27;167.22M;-0.31%
Mar 04, 2009;4,348.26;4,318.51;4,360.83;4,313.68;158.51M;0.69%
Mar 07, 2009;4,316.91;4,348.26;4,355.89;4,272.81;145.70M;-0.72%
Mar 08, 2009;4,210.68;4,316.91;4,317.28;4,186.88;135.98M;-2.46%
Mar 09, 2009;4,130.01;4,210.68;4,217.71;4,068.08;155.94M;-1.92%
Mar 10, 2009;4,143.23;4,130.01;4,149.24;4,078.83;158.23M;0.32%
Mar 11, 2009;4,130.15;4,143.23;4,219.37;4,116.58;180.69M;-0.32%
Mar 14, 2009;4,269.91;4,130.15;4,273.95;4,127.60;221.95M;3.38%
Mar 15, 2009;4,281.26;4,269.91;4,291.65;4,249.30;148.02M;0.27%
Mar 16, 2009;4,364.89;4,281.26;4,371.44;4,273.19;172.65M;1.95%
Mar 17, 2009;4,339.55;4,364.89;4,364.89;4,303.63;143.35M;-0.58%
Mar 18, 2009;4,400.21;4,339.55;4,422.08;4,339.33;168.88M;1.40%
Mar 21, 2009;4,470.70;4,400.21;4,471.66;4,400.58;110.53M;1.60%
Mar 22, 2009;4,473.61;4,470.70;4,503.84;4,424.73;181.91M;0.07%
Mar 23, 2009;4,528.57;4,473.61;4,530.83;4,468.70;188.99M;1.23%
Mar 24, 2009;4,584.21;4,528.57;4,646.98;4,528.57;254.93M;1.23%
Mar 25, 2009;4,642.99;4,584.21;4,644.08;4,534.81;152.13M;1.28%
Mar 28, 2009;4,752.37;4,642.99;4,757.71;4,638.91;197.84M;2.36%
Mar 29, 2009;4,728.55;4,752.37;4,785.53;4,707.53;232.28M;-0.50%
Mar 30, 2009;4,632.51;4,728.55;4,728.55;4,614.34;178.65M;-2.03%
Mar 31, 2009;4,703.75;4,632.51;4,703.75;4,600.62;140.51M;1.54%
Apr 01, 2009;4,717.38;4,703.75;4,733.80;4,693.88;124.94M;0.29%
Apr 04, 2009;4,966.38;4,717.38;4,967.58;4,717.38;297.49M;5.28%
Apr 05, 2009;5,000.95;4,966.38;5,052.11;4,933.36;291.15M;0.70%
Apr 06, 2009;5,082.54;5,000.95;5,095.42;4,993.05;261.37M;1.63%
Apr 07, 2009;5,052.55;5,082.54;5,085.59;5,026.40;217.83M;-0.59%
Apr 08, 2009;5,039.03;5,052.55;5,052.55;4,946.99;170.29M;-0.27%
Apr 11, 2009;5,200.17;5,039.03;5,250.98;5,039.03;269.36M;3.20%
Apr 12, 2009;5,202.57;5,200.17;5,229.15;5,168.06;240.19M;0.05%
Apr 13, 2009;5,308.42;5,202.57;5,343.65;5,179.12;255.45M;2.03%
Apr 14, 2009;5,444.09;5,308.42;5,444.09;5,308.42;284.48M;2.56%
Apr 15, 2009;5,377.24;5,444.09;5,444.21;5,313.69;293.90M;-1.23%
Apr 18, 2009;5,466.49;5,377.24;5,479.90;5,377.24;280.33M;1.66%
Apr 19, 2009;5,250.22;5,466.49;5,495.45;5,215.19;332.08M;-3.96%
Apr 20, 2009;5,218.69;5,250.22;5,250.22;5,096.68;209.57M;-0.60%
Apr 21, 2009;5,055.93;5,218.69;5,218.69;4,893.51;291.09M;-3.12%
Apr 22, 2009;5,216.84;5,055.93;5,218.67;5,053.09;298.36M;3.18%
Apr 25, 2009;5,380.22;5,216.84;5,391.67;5,216.84;280.53M;3.13%
Apr 26, 2009;5,440.30;5,380.22;5,483.75;5,328.11;334.27M;1.12%
Apr 27, 2009;5,420.79;5,440.30;5,509.12;5,386.94;230.76M;-0.36%
Apr 28, 2009;5,471.90;5,420.79;5,471.90;5,402.30;190.97M;0.94%
Apr 29, 2009;5,625.51;5,471.90;5,625.71;5,470.28;362.80M;2.81%
May 02, 2009;5,644.11;5,625.51;5,735.09;5,622.53;361.91M;0.33%
May 03, 2009;5,626.76;5,644.11;5,655.32;5,563.26;242.52M;-0.31%
May 04, 2009;5,738.29;5,626.76;5,740.90;5,626.76;401.79M;1.98%
May 05, 2009;5,800.29;5,738.29;5,815.41;5,714.77;402.92M;1.08%
May 06, 2009;5,802.14;5,800.29;5,893.51;5,758.48;328.15M;0.03%
May 09, 2009;6,019.69;5,802.14;6,019.93;5,802.14;498.82M;3.75%
May 10, 2009;6,025.71;6,019.69;6,078.56;5,935.45;431.44M;0.10%
May 11, 2009;5,947.94;6,025.71;6,027.09;5,938.45;467.88M;-1.29%
May 12, 2009;6,017.66;5,947.94;6,051.69;5,904.00;346.19M;1.17%
May 13, 2009;6,044.78;6,017.66;6,077.75;6,008.32;314.09M;0.45%
May 16, 2009;5,871.57;6,044.78;6,044.78;5,808.09;338.48M;-2.87%
May 17, 2009;5,941.54;5,871.57;5,941.54;5,843.05;258.74M;1.19%
May 18, 2009;5,980.36;5,941.54;5,989.15;5,933.58;299.03M;0.65%
May 19, 2009;6,063.12;5,980.36;6,115.09;5,980.36;399.46M;1.38%
May 20, 2009;6,052.63;6,063.12;6,082.38;6,019.40;310.81M;-0.17%
May 23, 2009;6,100.85;6,052.63;6,101.48;5,973.77;337.09M;0.80%
May 24, 2009;6,052.30;6,100.85;6,139.90;6,048.99;377.38M;-0.80%
May 25, 2009;5,914.23;6,052.30;6,060.32;5,862.98;304.88M;-2.28%
May 26, 2009;5,770.95;5,914.23;5,924.35;5,729.40;297.73M;-2.42%
May 27, 2009;5,789.43;5,770.95;5,899.98;5,759.43;235.61M;0.32%
May 30, 2009;5,933.54;5,789.43;5,940.56;5,789.43;318.96M;2.49%
May 31, 2009;5,893.34;5,933.54;5,964.67;5,869.04;336.16M;-0.68%
Jun 01, 2009;6,003.25;5,893.34;6,003.44;5,874.59;337.96M;1.86%
Jun 02, 2009;6,031.46;6,003.25;6,114.91;6,003.25;382.26M;0.47%
Jun 03, 2009;6,048.87;6,031.46;6,074.92;6,011.67;280.42M;0.29%
Jun 06, 2009;5,984.56;6,048.87;6,107.30;5,970.96;279.00M;-1.06%
Jun 07, 2009;6,009.31;5,984.56;6,009.43;5,871.16;237.92M;0.41%
Jun 08, 2009;5,877.99;6,009.31;6,009.56;5,868.04;303.85M;-2.19%
Jun 09, 2009;5,881.74;5,877.99;5,892.71;5,814.21;261.49M;0.06%
Jun 10, 2009;5,941.20;5,881.74;5,971.91;5,881.74;299.31M;1.01%
Jun 13, 2009;6,094.91;5,941.20;6,097.13;5,940.83;291.04M;2.59%
Jun 14, 2009;6,099.45;6,094.91;6,137.95;6,079.43;365.46M;0.07%
Jun 15, 2009;6,049.77;6,099.45;6,099.45;6,022.64;256.62M;-0.81%
Jun 16, 2009;6,062.35;6,049.77;6,065.91;5,966.90;272.77M;0.21%
Jun 17, 2009;5,990.30;6,062.35;6,064.65;5,975.14;246.89M;-1.19%
Jun 20, 2009;5,956.76;5,990.30;6,000.84;5,899.27;189.69M;-0.56%
Jun 21, 2009;5,741.83;5,956.76;5,967.86;5,657.19;246.77M;-3.61%
Jun 22, 2009;5,708.67;5,741.83;5,766.87;5,611.88;3.16M;-0.58%
Jun 23, 2009;5,578.95;5,708.67;5,708.67;5,514.69;184.07M;-2.27%
Jun 24, 2009;5,609.02;5,578.95;5,657.15;5,578.63;189.36M;0.54%
Jun 27, 2009;5,601.19;5,609.02;5,661.15;5,592.54;153.70M;-0.14%
Jun 28, 2009;5,490.02;5,601.19;5,603.01;5,417.54;184.34M;-1.98%
Jun 29, 2009;5,553.08;5,490.02;5,553.08;5,476.64;169.84M;1.15%
Jun 30, 2009;5,596.46;5,553.08;5,641.51;5,553.08;173.70M;0.78%
Jul 01, 2009;5,599.38;5,596.46;5,605.86;5,524.39;149.70M;0.05%
Jul 04, 2009;5,467.81;5,599.38;5,599.38;5,444.53;156.22M;-2.35%
Jul 05, 2009;5,496.72;5,467.81;5,513.05;5,463.52;118.41M;0.53%
Jul 06, 2009;5,407.31;5,496.72;5,496.72;5,394.06;125.48M;-1.63%
Jul 07, 2009;5,457.71;5,407.31;5,471.71;5,407.31;115.53M;0.93%
Jul 08, 2009;5,413.23;5,457.71;5,458.08;5,374.18;110.34M;-0.81%
Jul 11, 2009;5,472.29;5,413.23;5,472.36;5,393.52;106.65M;1.09%
Jul 12, 2009;5,456.14;5,472.29;5,499.52;5,426.94;125.33M;-0.30%
Jul 13, 2009;5,448.07;5,456.15;5,459.81;5,390.82;92.24M;-0.15%
Jul 14, 2009;5,576.62;5,448.07;5,588.83;5,448.07;152.75M;2.36%
Jul 15, 2009;5,631.78;5,576.62;5,674.28;5,576.61;147.56M;0.99%
Jul 18, 2009;5,774.72;5,631.78;5,777.49;5,630.52;203.10M;2.54%
Jul 19, 2009;5,675.95;5,774.72;5,777.64;5,641.49;189.81M;-1.71%
Jul 20, 2009;5,717.65;5,675.95;5,717.82;5,642.18;176.66M;0.73%
Jul 21, 2009;5,748.82;5,717.65;5,751.15;5,681.53;185.01M;0.55%
Jul 22, 2009;5,670.52;5,748.82;5,756.58;5,667.64;179.96M;-1.36%
Jul 25, 2009;5,828.56;5,670.52;5,833.63;5,670.52;206.36M;2.79%
Jul 26, 2009;5,817.13;5,828.56;5,848.88;5,798.81;163.52M;-0.20%
Jul 27, 2009;5,839.41;5,817.13;5,878.79;5,816.01;158.66M;0.38%
Jul 28, 2009;5,778.91;5,839.41;5,862.71;5,768.20;131.15M;-1.04%
Jul 29, 2009;5,778.14;5,778.91;5,783.96;5,720.76;119.74M;-0.01%
Aug 01, 2009;5,786.31;5,778.14;5,857.66;5,776.57;133.51M;0.14%
Aug 02, 2009;5,767.94;5,786.31;5,786.36;5,706.46;110.65M;-0.32%
Aug 03, 2009;5,818.37;5,767.94;5,820.41;5,761.91;119.52M;0.87%
Aug 04, 2009;5,779.33;5,818.37;5,836.49;5,768.65;95.90M;-0.67%
Aug 05, 2009;5,769.99;5,779.33;5,791.12;5,757.71;73.36M;-0.16%
Aug 08, 2009;5,777.38;5,769.99;5,804.73;5,767.86;76.10M;0.13%
Aug 09, 2009;5,775.73;5,777.38;5,784.44;5,747.90;71.89M;-0.03%
Aug 10, 2009;5,887.19;5,775.73;5,889.05;5,772.94;138.84M;1.93%
Aug 11, 2009;5,869.73;5,887.19;5,918.87;5,854.69;127.44M;-0.30%
Aug 12, 2009;5,845.68;5,869.73;5,869.92;5,810.41;98.23M;-0.41%
Aug 15, 2009;5,838.27;5,845.68;5,848.23;5,797.17;75.71M;-0.13%
Aug 16, 2009;5,855.25;5,838.27;5,862.07;5,824.09;75.33M;0.29%
Aug 17, 2009;5,711.49;5,855.25;5,855.25;5,709.38;124.90M;-2.46%
Aug 18, 2009;5,759.58;5,711.49;5,761.49;5,706.58;88.69M;0.84%
Aug 19, 2009;5,623.06;5,759.58;5,759.58;5,613.57;98.94M;-2.37%
Aug 22, 2009;5,751.73;5,623.06;5,771.27;5,623.06;80.09M;2.29%
Aug 23, 2009;5,717.51;5,751.73;5,751.75;5,699.73;61.37M;-0.59%
Aug 24, 2009;5,789.78;5,717.51;5,796.26;5,717.51;68.58M;1.26%
Aug 25, 2009;5,785.30;5,789.78;5,791.03;5,745.24;56.29M;-0.08%
Aug 26, 2009;5,762.75;5,785.30;5,792.89;5,742.61;69.33M;-0.39%
Aug 29, 2009;5,739.20;5,762.75;5,778.52;5,718.40;59.47M;-0.41%
Aug 30, 2009;5,699.00;5,739.20;5,743.88;5,669.90;46.90M;-0.70%
Aug 31, 2009;5,660.89;5,699.00;5,699.00;5,646.60;54.85M;-0.67%
Sep 01, 2009;5,633.79;5,660.90;5,671.36;5,579.68;68.36M;-0.48%
Sep 02, 2009;5,617.31;5,633.79;5,633.79;5,530.79;58.99M;-0.29%
Sep 05, 2009;5,670.92;5,617.31;5,673.97;5,617.31;70.26M;0.95%
Sep 06, 2009;5,667.94;5,670.92;5,682.50;5,640.50;53.95M;-0.05%
Sep 07, 2009;5,691.56;5,667.94;5,695.47;5,662.01;55.01M;0.42%
Sep 08, 2009;5,754.86;5,691.56;5,754.86;5,673.39;95.35M;1.11%
Sep 09, 2009;5,712.95;5,754.86;5,755.46;5,698.64;86.56M;-0.73%
Sep 12, 2009;5,786.05;5,712.95;5,792.60;5,712.95;95.93M;1.28%
Sep 13, 2009;5,817.80;5,786.05;5,833.24;5,783.18;102.75M;0.55%
Sep 14, 2009;5,821.08;5,817.80;5,824.43;5,769.48;84.81M;0.06%
Sep 15, 2009;5,856.99;5,821.08;5,862.90;5,819.16;103.33M;0.62%
Sep 16, 2009;5,947.77;5,856.99;5,959.02;5,856.99;127.56M;1.55%
Sep 26, 2009;6,130.95;5,947.77;6,144.26;5,947.77;176.11M;3.08%
Sep 27, 2009;6,178.14;6,130.95;6,217.88;6,130.95;144.97M;0.77%
Sep 28, 2009;6,227.07;6,178.14;6,229.70;6,110.16;145.77M;0.79%
Sep 29, 2009;6,279.47;6,227.07;6,286.67;6,222.60;141.76M;0.84%
Sep 30, 2009;6,322.04;6,279.47;6,337.17;6,253.59;153.80M;0.68%
Oct 03, 2009;6,265.20;6,322.04;6,322.04;6,239.63;158.63M;-0.90%
Oct 04, 2009;6,302.10;6,265.20;6,302.10;6,253.15;169.53M;0.59%
Oct 05, 2009;6,282.38;6,302.10;6,341.65;6,267.81;185.30M;-0.31%
Oct 06, 2009;6,340.51;6,282.38;6,344.77;6,282.38;158.08M;0.93%
Oct 07, 2009;6,314.78;6,340.51;6,368.81;6,284.77;176.56M;-0.41%
Oct 10, 2009;6,370.74;6,314.78;6,376.15;6,297.68;198.28M;0.89%
Oct 11, 2009;6,399.63;6,370.74;6,405.32;6,369.90;212.81M;0.45%
Oct 12, 2009;6,400.39;6,399.63;6,422.86;6,374.34;203.26M;0.01%
Oct 13, 2009;6,351.38;6,400.39;6,402.33;6,338.03;139.99M;-0.77%
Oct 14, 2009;6,449.81;6,351.38;6,456.03;6,349.66;240.66M;1.55%
Oct 17, 2009;6,432.96;6,449.81;6,485.98;6,423.26;286.82M;-0.26%
Oct 18, 2009;6,396.10;6,432.96;6,461.09;6,356.81;203.46M;-0.57%
Oct 19, 2009;6,535.09;6,396.10;6,546.77;6,396.10;292.54M;2.17%
Oct 20, 2009;6,541.48;6,535.09;6,566.76;6,511.01;256.02M;0.10%
Oct 21, 2009;6,515.81;6,541.48;6,542.10;6,451.21;217.20M;-0.39%
Oct 24, 2009;6,568.47;6,515.81;6,571.75;6,483.74;209.05M;0.81%
Oct 25, 2009;6,527.53;6,568.47;6,578.79;6,512.71;201.32M;-0.62%
Oct 26, 2009;6,563.50;6,527.53;6,574.25;6,526.12;215.37M;0.55%
Oct 27, 2009;6,532.92;6,563.50;6,563.50;6,506.02;197.48M;-0.47%
Oct 28, 2009;6,441.60;6,532.92;6,540.73;6,431.34;230.56M;-1.40%
Oct 31, 2009;6,268.55;6,441.60;6,442.30;6,237.93;188.98M;-2.69%
Nov 01, 2009;6,313.08;6,268.55;6,313.08;6,225.06;162.66M;0.71%
Nov 02, 2009;6,371.97;6,313.08;6,374.35;6,281.86;201.83M;0.93%
Nov 03, 2009;6,283.31;6,371.97;6,381.60;6,280.94;208.17M;-1.39%
Nov 04, 2009;6,343.12;6,283.31;6,363.44;6,283.31;195.08M;0.95%
Nov 07, 2009;6,350.89;6,343.12;6,374.77;6,314.94;193.73M;0.12%
Nov 08, 2009;6,255.80;6,350.89;6,350.89;6,210.26;246.69M;-1.50%
Nov 09, 2009;6,275.96;6,255.80;6,277.32;6,237.01;155.79M;0.32%
Nov 10, 2009;6,238.81;6,275.96;6,322.94;6,226.73;179.53M;-0.59%
Nov 11, 2009;6,253.95;6,238.81;6,255.20;6,196.67;131.92M;0.24%
Nov 14, 2009;6,296.18;6,253.95;6,296.18;6,252.19;96.40M;0.68%
Nov 15, 2009;6,271.51;6,296.18;6,296.58;6,252.99;101.89M;-0.39%
Nov 16, 2009;6,315.45;6,271.51;6,332.42;6,267.77;116.84M;0.70%
Nov 17, 2009;6,332.70;6,315.45;6,356.34;6,314.22;154.54M;0.27%
Nov 18, 2009;6,318.68;6,332.70;6,346.03;6,308.26;111.97M;-0.22%
Nov 21, 2009;6,270.75;6,318.68;6,318.68;6,257.31;84.95M;-0.76%
Nov 22, 2009;6,284.39;6,270.75;6,284.52;6,238.10;81.76M;0.22%
Nov 23, 2009;6,291.27;6,284.39;6,316.53;6,277.21;83.41M;0.11%
Nov 24, 2009;6,303.81;6,291.27;6,304.03;6,272.53;73.44M;0.20%
Nov 25, 2009;6,355.82;6,303.81;6,362.25;6,303.28;87.83M;0.83%
Dec 05, 2009;6,288.27;6,355.82;6,355.82;6,208.10;89.25M;-1.06%
Dec 06, 2009;6,309.05;6,288.27;6,325.87;6,287.35;106.53M;0.33%
Dec 07, 2009;6,246.50;6,309.05;6,309.67;6,239.19;92.10M;-0.99%
Dec 08, 2009;6,102.62;6,246.50;6,246.50;6,045.00;123.78M;-2.30%
Dec 09, 2009;5,954.13;6,102.62;6,102.62;5,926.47;112.69M;-2.43%
Dec 12, 2009;6,025.50;5,954.13;6,110.72;5,954.13;107.51M;1.20%
Dec 13, 2009;6,025.92;6,025.50;6,048.94;5,984.29;79.43M;0.01%
Dec 14, 2009;6,155.03;6,025.92;6,167.60;6,025.92;112.11M;2.14%
Dec 15, 2009;6,109.79;6,155.03;6,155.17;6,099.49;92.70M;-0.74%
Dec 16, 2009;6,153.85;6,109.79;6,156.05;6,102.32;73.30M;0.72%
Dec 19, 2009;6,203.85;6,153.85;6,204.30;6,150.41;92.80M;0.81%
Dec 20, 2009;6,217.09;6,203.85;6,234.66;6,189.62;99.35M;0.21%
Dec 21, 2009;6,252.21;6,217.09;6,252.21;6,201.48;99.63M;0.56%
Dec 22, 2009;6,229.17;6,252.21;6,274.44;6,216.32;77.07M;-0.37%
Dec 23, 2009;6,243.93;6,229.17;6,249.03;6,198.64;100.70M;0.24%
Dec 26, 2009;6,271.54;6,243.93;6,292.33;6,243.93;132.57M;0.44%
Dec 27, 2009;6,254.67;6,271.54;6,278.80;6,233.79;98.64M;-0.27%
Dec 28, 2009;6,177.75;6,254.67;6,264.52;6,169.25;114.50M;-1.23%
Dec 29, 2009;6,121.78;6,177.75;6,189.21;6,093.44;97.59M;-0.91%
Dec 30, 2009;6,121.76;6,121.78;6,147.10;6,082.42;80.46M;-0.00%
Jan 02, 2010;6,141.63;6,121.76;6,142.57;6,110.43;56.13M;0.32%
Jan 03, 2010;6,149.91;6,141.63;6,152.54;6,123.91;65.90M;0.13%
Jan 04, 2010;6,201.76;6,149.91;6,202.32;6,134.72;80.34M;0.84%
Jan 05, 2010;6,239.10;6,201.76;6,254.03;6,201.76;102.02M;0.60%
Jan 06, 2010;6,260.90;6,239.10;6,269.81;6,232.71;107.29M;0.35%
Jan 09, 2010;6,321.73;6,260.90;6,321.73;6,260.90;124.40M;0.97%
Jan 10, 2010;6,318.14;6,321.73;6,343.44;6,307.55;114.47M;-0.06%
Jan 11, 2010;6,291.39;6,318.14;6,318.14;6,248.62;103.44M;-0.42%
Jan 12, 2010;6,266.26;6,291.39;6,291.39;6,238.65;139.06M;-0.40%
Jan 13, 2010;6,262.83;6,266.26;6,304.05;6,242.21;185.62M;-0.05%
Jan 16, 2010;6,326.19;6,262.83;6,332.94;6,238.20;172.61M;1.01%
Jan 17, 2010;6,393.65;6,326.19;6,396.49;6,307.66;153.81M;1.07%
Jan 18, 2010;6,409.04;6,393.65;6,424.68;6,373.70;225.90M;0.24%
Jan 19, 2010;6,368.80;6,409.04;6,410.04;6,360.00;180.91M;-0.63%
Jan 20, 2010;6,382.04;6,368.80;6,423.52;6,368.80;176.58M;0.21%
Jan 23, 2010;6,295.92;6,382.04;6,382.04;6,252.77;177.18M;-1.35%
Jan 24, 2010;6,301.94;6,295.92;6,321.51;6,280.88;129.53M;0.10%
Jan 25, 2010;6,315.76;6,301.94;6,342.31;6,300.87;154.34M;0.22%
Jan 26, 2010;6,256.16;6,315.76;6,321.77;6,248.82;138.39M;-0.94%
Jan 27, 2010;6,252.71;6,256.16;6,262.12;6,222.55;139.35M;-0.06%
Jan 30, 2010;6,221.16;6,252.71;6,252.71;6,184.76;112.08M;-0.50%
Jan 31, 2010;6,252.55;6,221.16;6,253.93;6,211.97;122.82M;0.50%
Feb 01, 2010;6,243.02;6,252.55;6,266.35;6,231.75;95.58M;-0.15%
Feb 02, 2010;6,256.48;6,243.02;6,266.60;6,227.98;86.94M;0.22%
Feb 03, 2010;6,281.60;6,256.48;6,289.03;6,256.48;92.40M;0.40%
Feb 06, 2010;6,215.71;6,281.60;6,281.60;6,182.76;137.57M;-1.05%
Feb 07, 2010;6,216.16;6,215.71;6,228.29;6,193.55;94.90M;0.01%
Feb 08, 2010;6,222.03;6,216.16;6,249.62;6,206.07;89.98M;0.09%
Feb 09, 2010;6,200.69;6,222.03;6,222.53;6,165.60;102.51M;-0.34%
Feb 10, 2010;6,225.48;6,200.69;6,229.92;6,200.54;106.99M;0.40%
Feb 13, 2010;6,269.05;6,225.48;6,269.79;6,221.37;111.63M;0.70%
Feb 14, 2010;6,284.68;6,269.05;6,309.90;6,269.05;128.20M;0.25%
Feb 15, 2010;6,332.34;6,284.68;6,332.38;6,281.98;91.19M;0.76%
Feb 16, 2010;6,382.31;6,332.34;6,386.77;6,328.86;117.60M;0.79%
Feb 17, 2010;6,411.44;6,382.31;6,439.29;6,382.31;110.57M;0.46%
Feb 20, 2010;6,474.66;6,411.44;6,474.81;6,407.11;93.04M;0.99%
Feb 21, 2010;6,479.15;6,474.66;6,488.27;6,456.02;118.15M;0.07%
Feb 22, 2010;6,487.19;6,479.15;6,487.76;6,454.16;89.18M;0.12%
Feb 23, 2010;6,471.84;6,487.19;6,496.29;6,460.60;99.79M;-0.24%
Feb 24, 2010;6,465.69;6,471.84;6,471.84;6,430.96;93.78M;-0.10%
Feb 27, 2010;6,473.05;6,465.69;6,477.31;6,455.00;88.33M;0.11%
Feb 28, 2010;6,437.50;6,473.05;6,473.97;6,431.25;93.21M;-0.55%
Mar 01, 2010;6,424.24;6,437.50;6,447.05;6,414.01;95.37M;-0.21%
Mar 02, 2010;6,444.69;6,424.24;6,457.37;6,412.30;95.12M;0.32%
Mar 03, 2010;6,478.58;6,444.69;6,479.00;6,444.39;106.82M;0.53%
Mar 06, 2010;6,539.67;6,478.58;6,552.09;6,478.58;138.69M;0.94%
Mar 07, 2010;6,560.46;6,539.67;6,568.47;6,530.83;96.21M;0.32%
Mar 08, 2010;6,553.99;6,560.46;6,582.66;6,541.25;99.77M;-0.10%
Mar 09, 2010;6,530.10;6,553.99;6,553.99;6,518.82;87.23M;-0.36%
Mar 10, 2010;6,565.95;6,530.10;6,572.25;6,523.19;91.40M;0.55%
Mar 13, 2010;6,583.78;6,565.95;6,593.92;6,565.95;138.71M;0.27%
Mar 14, 2010;6,603.41;6,583.78;6,608.97;6,579.65;143.67M;0.30%
Mar 15, 2010;6,578.10;6,603.41;6,609.61;6,575.96;126.98M;-0.38%
Mar 16, 2010;6,613.57;6,578.10;6,618.86;6,572.56;116.97M;0.54%
Mar 17, 2010;6,674.41;6,613.56;6,674.76;6,613.56;133.01M;0.92%
Mar 20, 2010;6,699.78;6,674.41;6,717.97;6,668.31;116.40M;0.38%
Mar 21, 2010;6,722.04;6,699.78;6,724.76;6,677.23;119.44M;0.33%
Mar 22, 2010;6,692.61;6,722.04;6,730.23;6,688.50;126.46M;-0.44%
Mar 23, 2010;6,738.83;6,692.61;6,740.28;6,692.00;122.42M;0.69%
Mar 24, 2010;6,756.98;6,738.83;6,759.86;6,722.01;115.18M;0.27%
Mar 27, 2010;6,801.64;6,756.98;6,801.66;6,756.05;111.71M;0.66%
Mar 28, 2010;6,795.75;6,801.64;6,817.90;6,774.86;106.89M;-0.09%
Mar 29, 2010;6,770.05;6,795.75;6,805.23;6,754.46;103.81M;-0.38%
Mar 30, 2010;6,814.99;6,770.05;6,824.74;6,770.05;139.97M;0.66%
Mar 31, 2010;6,801.01;6,814.99;6,823.82;6,772.49;109.98M;-0.21%
