Date;Price;Open;High;Low;Vol.;Change %
Jul 08, 2011;13,371.70;13,368.44;13,410.74;13,335.62;127.95M;-0.26%
Jul 11, 2011;13,179.75;13,339.52;13,370.24;13,134.73;155.02M;-1.44%
Jul 12, 2011;13,234.07;13,101.89;13,272.80;13,107.63;181.69M;0.41%
Jul 13, 2011;13,324.94;13,268.59;13,428.48;13,243.93;217.84M;0.69%
Jul 14, 2011;13,252.92;13,397.69;13,399.94;13,221.99;173.92M;-0.54%
Jul 15, 2011;13,299.54;13,308.24;13,337.24;13,252.92;155.73M;0.35%
Jul 18, 2011;13,254.14;13,291.43;13,338.21;13,210.14;160.50M;-0.34%
Jul 19, 2011;13,332.92;13,284.12;13,346.40;13,261.11;212.81M;0.59%
Jul 20, 2011;13,340.83;13,348.87;13,374.38;13,312.92;223.66M;0.06%
Jul 21, 2011;13,434.30;13,371.07;13,469.11;13,345.06;205.53M;0.70%
Jul 22, 2011;13,494.63;13,473.65;13,516.17;13,438.99;171.35M;0.45%
Jul 25, 2011;13,435.95;13,451.46;13,486.31;13,413.01;162.65M;-0.43%
Jul 26, 2011;13,300.56;13,413.88;13,429.15;13,286.92;178.84M;-1.01%
Jul 27, 2011;13,032.67;13,261.32;13,299.11;13,032.67;192.96M;-2.01%
Jul 28, 2011;13,047.78;12,997.22;13,107.01;12,931.17;198.58M;0.12%
Jul 29, 2011;12,945.63;12,983.46;13,039.09;12,858.39;169.30M;-0.78%
Aug 02, 2011;12,752.32;13,010.58;12,996.10;12,751.25;204.53M;-1.49%
Aug 03, 2011;12,816.03;12,742.02;12,816.42;12,567.70;263.17M;0.50%
Aug 04, 2011;12,380.13;12,764.12;12,815.20;12,322.06;349.17M;-3.40%
Aug 05, 2011;12,162.17;12,356.74;12,400.09;11,894.70;347.26M;-1.76%
Aug 08, 2011;11,670.96;11,746.98;12,159.67;11,617.81;391.28M;-4.04%
Aug 09, 2011;12,109.26;11,786.13;12,109.26;11,663.28;422.38M;3.76%
Aug 10, 2011;12,198.89;12,126.21;12,307.87;11,916.81;327.94M;0.74%
Aug 11, 2011;12,539.80;12,183.35;12,543.81;12,063.84;306.68M;2.79%
Aug 12, 2011;12,542.20;12,638.29;12,603.54;12,501.49;192.82M;0.02%
Aug 15, 2011;12,683.61;12,626.85;12,710.08;12,550.86;185.10M;1.13%
Aug 16, 2011;12,530.71;12,623.68;12,668.81;12,487.33;220.35M;-1.21%
Aug 17, 2011;12,579.61;12,595.70;12,715.04;12,542.26;202.29M;0.39%
Aug 18, 2011;12,186.71;12,388.98;12,545.11;12,122.43;237.56M;-3.12%
Aug 19, 2011;12,007.47;12,053.44;12,261.69;11,988.57;240.21M;-1.47%
Aug 22, 2011;12,068.36;12,235.94;12,218.03;12,041.71;190.17M;0.51%
Aug 23, 2011;12,338.33;12,111.72;12,338.44;12,025.90;267.43M;2.24%
Aug 24, 2011;12,343.81;12,311.16;12,410.01;12,225.89;206.58M;0.04%
Aug 25, 2011;12,284.31;12,360.89;12,379.32;12,221.72;178.36M;-0.48%
Aug 26, 2011;12,327.51;12,208.02;12,339.84;12,066.96;170.61M;0.35%
Aug 29, 2011;12,504.85;12,433.54;12,523.92;12,340.52;172.83M;1.44%
Aug 30, 2011;12,634.71;12,530.20;12,664.72;12,460.50;196.73M;1.04%
Aug 31, 2011;12,768.70;12,690.21;12,778.42;12,640.42;286.67M;1.06%
Sep 01, 2011;12,700.74;12,770.65;12,798.53;12,689.26;237.90M;-0.53%
Sep 02, 2011;12,602.41;12,566.24;12,700.74;12,556.68;180.31M;-0.77%
Sep 06, 2011;12,518.54;12,406.08;12,596.51;12,355.92;221.62M;-0.67%
Sep 07, 2011;12,720.56;12,570.44;12,720.56;12,514.84;188.97M;1.61%
Sep 08, 2011;12,683.96;12,654.06;12,745.14;12,659.30;177.33M;-0.29%
Sep 09, 2011;12,387.54;12,589.12;12,674.60;12,361.05;201.76M;-2.34%
Sep 12, 2011;12,148.83;12,213.95;12,387.54;12,041.61;212.10M;-1.93%
Sep 13, 2011;12,205.48;12,187.73;12,248.63;12,139.04;221.93M;0.47%
Sep 14, 2011;12,293.38;12,275.32;12,372.89;12,165.26;211.70M;0.72%
Sep 15, 2011;12,424.84;12,369.83;12,428.09;12,293.38;198.10M;1.07%
Sep 16, 2011;12,263.71;12,436.68;12,466.80;12,263.71;497.60M;-1.30%
Sep 19, 2011;12,172.04;12,187.11;12,263.83;12,117.77;158.45M;-0.75%
Sep 20, 2011;12,209.88;12,203.16;12,356.82;12,168.54;216.52M;0.31%
Sep 21, 2011;11,955.01;12,203.18;12,230.80;11,948.40;230.03M;-2.09%
Sep 22, 2011;11,562.51;11,653.06;11,944.22;11,420.35;389.20M;-3.28%
Sep 23, 2011;11,462.87;11,373.14;11,557.58;11,355.82;290.86M;-0.86%
Sep 26, 2011;11,707.19;11,487.07;11,707.19;11,293.63;261.49M;2.13%
Sep 27, 2011;11,821.09;11,940.27;12,057.95;11,710.76;277.82M;0.97%
Sep 28, 2011;11,585.87;11,868.38;11,866.82;11,569.04;229.59M;-1.99%
Sep 29, 2011;11,686.32;11,721.35;11,754.62;11,547.72;257.83M;0.87%
Sep 30, 2011;11,623.84;11,565.78;11,685.08;11,535.22;257.34M;-0.53%
Oct 03, 2011;11,251.84;11,516.86;11,623.46;11,221.21;230.27M;-3.20%
Oct 04, 2011;11,177.91;11,049.74;11,242.14;10,848.19;299.57M;-0.66%
Oct 05, 2011;11,457.22;11,215.83;11,509.22;11,135.52;271.72M;2.50%
Oct 06, 2011;11,780.07;11,530.63;11,782.68;11,458.82;260.30M;2.82%
Oct 07, 2011;11,588.36;11,816.49;11,819.55;11,574.12;198.45M;-1.63%
Oct 11, 2011;11,875.55;11,846.43;11,890.20;11,596.90;316.41M;2.48%
Oct 12, 2011;12,029.96;11,956.71;12,094.65;11,887.17;263.44M;1.30%
Oct 13, 2011;11,911.89;11,990.52;12,029.91;11,830.04;206.24M;-0.98%
Oct 14, 2011;12,081.73;12,031.57;12,081.73;11,926.55;222.92M;1.43%
Oct 17, 2011;11,923.04;12,067.69;12,084.05;11,891.36;158.83M;-1.31%
Oct 18, 2011;12,053.11;11,867.50;12,066.18;11,755.85;204.17M;1.09%
Oct 19, 2011;11,849.50;12,015.17;12,051.02;11,832.24;202.47M;-1.69%
Oct 20, 2011;11,830.33;11,794.34;11,898.44;11,697.53;196.84M;-0.16%
Oct 21, 2011;11,949.49;11,982.73;11,993.90;11,876.87;185.07M;1.01%
Oct 24, 2011;12,162.28;12,005.66;12,162.28;11,957.00;231.50M;1.78%
Oct 25, 2011;12,109.75;12,173.75;12,230.82;12,030.09;286.07M;-0.43%
Oct 26, 2011;12,186.06;12,172.43;12,208.07;12,052.53;236.79M;0.63%
Oct 27, 2011;12,465.44;12,425.26;12,526.29;12,186.06;330.55M;2.29%
Oct 28, 2011;12,519.51;12,427.18;12,541.84;12,415.46;239.91M;0.43%
Oct 31, 2011;12,252.06;12,416.88;12,510.84;12,252.06;290.37M;-2.14%
Nov 01, 2011;12,115.10;11,963.21;12,244.49;11,913.72;295.02M;-1.12%
Nov 02, 2011;12,241.76;12,210.72;12,325.77;12,138.79;210.86M;1.05%
Nov 03, 2011;12,468.35;12,347.35;12,471.39;12,237.26;258.62M;1.85%
Nov 04, 2011;12,408.25;12,432.56;12,470.04;12,308.21;190.78M;-0.48%
Nov 07, 2011;12,461.98;12,416.16;12,485.20;12,402.65;205.59M;0.43%
Nov 08, 2011;12,488.85;12,507.03;12,542.58;12,431.45;199.38M;0.22%
Nov 09, 2011;12,156.22;12,314.61;12,437.17;12,156.10;222.08M;-2.66%
Nov 10, 2011;12,108.87;12,218.82;12,260.30;12,025.57;192.24M;-0.39%
Nov 11, 2011;12,276.85;12,198.89;12,321.45;12,116.40;165.64M;1.39%
Nov 14, 2011;12,224.19;12,276.85;12,342.03;12,157.68;136.41M;-0.43%
Nov 15, 2011;12,229.27;12,189.97;12,258.04;12,147.86;182.34M;0.04%
Nov 16, 2011;12,174.36;12,189.27;12,295.32;12,163.35;264.22M;-0.45%
Nov 17, 2011;11,915.43;12,152.86;12,162.72;11,878.68;222.26M;-2.13%
Nov 18, 2011;11,892.44;11,982.36;11,994.41;11,876.49;208.88M;-0.19%
Nov 21, 2011;11,784.72;11,751.31;11,892.44;11,636.12;196.26M;-0.91%
Nov 22, 2011;11,795.19;11,801.71;11,842.37;11,730.64;199.92M;0.09%
Nov 23, 2011;11,571.71;11,689.64;11,780.85;11,540.23;189.95M;-1.89%
Nov 24, 2011;11,485.32;11,595.95;11,604.63;11,470.28;48.90M;-0.75%
Nov 25, 2011;11,462.06;11,465.40;11,536.77;11,420.78;114.69M;-0.20%
Nov 28, 2011;11,640.21;11,672.01;11,741.29;11,462.06;186.59M;1.55%
Nov 29, 2011;11,732.50;11,654.43;11,766.54;11,638.48;222.46M;0.79%
Nov 30, 2011;12,204.11;11,966.42;12,204.17;11,798.64;282.70M;4.02%
Dec 01, 2011;12,113.29;12,174.09;12,215.21;12,088.23;201.00M;-0.74%
Dec 02, 2011;12,075.09;12,225.42;12,229.90;12,061.68;195.80M;-0.32%
Dec 05, 2011;12,119.33;12,152.06;12,268.91;12,076.17;188.98M;0.37%
Dec 06, 2011;12,081.25;12,092.75;12,162.29;12,010.45;294.25M;-0.31%
Dec 07, 2011;12,148.73;12,071.91;12,167.13;11,997.28;234.98M;0.56%
Dec 08, 2011;11,951.79;12,067.64;12,117.82;11,916.96;236.45M;-1.62%
Dec 09, 2011;12,034.75;11,964.55;12,068.34;11,957.96;168.92M;0.69%
Dec 12, 2011;11,907.89;11,905.85;12,034.42;11,805.80;223.75M;-1.05%
Dec 13, 2011;11,759.94;11,913.58;11,987.47;11,688.23;225.19M;-1.24%
Dec 14, 2011;11,543.05;11,671.20;11,750.67;11,496.65;258.37M;-1.84%
Dec 15, 2011;11,504.42;11,610.00;11,630.60;11,468.70;212.93M;-0.33%
Dec 16, 2011;11,635.38;11,520.72;11,667.32;11,508.17;465.64M;1.14%
Dec 19, 2011;11,539.70;11,659.78;11,666.86;11,507.62;200.57M;-0.82%
Dec 20, 2011;11,716.88;11,627.01;11,753.50;11,573.36;278.01M;1.54%
Dec 21, 2011;11,753.53;11,718.08;11,768.80;11,670.23;227.28M;0.31%
Dec 22, 2011;11,876.48;11,766.22;11,879.99;11,743.94;172.97M;1.05%
Dec 23, 2011;11,926.67;11,900.61;11,949.08;11,884.18;122.28M;0.42%
Dec 28, 2011;11,728.41;11,893.36;11,916.95;11,709.77;98.27M;-1.66%
Dec 29, 2011;11,841.70;11,703.18;11,842.06;11,703.87;95.63M;0.97%
Dec 30, 2011;11,955.09;11,837.54;11,959.81;11,839.67;94.68M;0.96%
Jan 03, 2012;12,208.43;12,097.23;12,216.76;11,955.94;162.33M;2.12%
Jan 04, 2012;12,226.47;12,189.71;12,234.27;12,154.04;175.58M;0.15%
Jan 05, 2012;12,237.40;12,196.24;12,253.13;12,137.11;161.56M;0.09%
Jan 06, 2012;12,188.64;12,241.82;12,245.99;12,148.31;144.78M;-0.40%
Jan 09, 2012;12,196.72;12,194.98;12,210.58;12,150.68;149.90M;0.07%
Jan 10, 2012;12,270.66;12,320.66;12,346.82;12,198.35;188.41M;0.61%
Jan 11, 2012;12,260.94;12,268.42;12,284.74;12,228.74;178.80M;-0.08%
Jan 12, 2012;12,274.32;12,279.00;12,307.45;12,227.57;231.83M;0.11%
Jan 13, 2012;12,231.06;12,216.68;12,268.12;12,116.98;179.58M;-0.35%
Jan 16, 2012;12,258.60;12,232.60;12,272.46;12,226.60;94.80M;0.23%
Jan 17, 2012;12,232.83;12,302.52;12,316.96;12,198.88;276.86M;-0.21%
Jan 18, 2012;12,327.52;12,209.70;12,346.74;12,218.98;255.76M;0.77%
Jan 19, 2012;12,380.69;12,378.82;12,417.69;12,335.39;261.85M;0.43%
Jan 20, 2012;12,397.10;12,361.51;12,397.10;12,354.04;191.75M;0.13%
Jan 23, 2012;12,521.70;12,433.04;12,530.28;12,408.00;207.74M;1.01%
Jan 24, 2012;12,395.24;12,454.49;12,509.62;12,355.24;242.25M;-1.01%
Jan 25, 2012;12,539.21;12,375.00;12,539.63;12,326.80;294.33M;1.16%
Jan 26, 2012;12,464.32;12,591.12;12,615.99;12,424.69;240.86M;-0.60%
Jan 27, 2012;12,466.50;12,430.32;12,528.99;12,443.99;187.54M;0.02%
Jan 30, 2012;12,436.42;12,371.65;12,454.29;12,338.25;187.57M;-0.24%
Jan 31, 2012;12,452.15;12,518.53;12,532.74;12,366.74;209.44M;0.13%
Feb 01, 2012;12,517.66;12,510.67;12,542.34;12,463.76;213.03M;0.53%
Feb 02, 2012;12,553.48;12,515.22;12,574.63;12,497.94;200.59M;0.29%
Feb 03, 2012;12,577.28;12,580.68;12,623.98;12,553.48;213.28M;0.19%
Feb 06, 2012;12,559.85;12,547.18;12,592.12;12,521.56;147.98M;-0.14%
Feb 07, 2012;12,512.42;12,568.90;12,566.70;12,424.75;203.80M;-0.38%
Feb 08, 2012;12,521.02;12,543.80;12,575.15;12,469.46;181.28M;0.07%
Feb 09, 2012;12,497.94;12,521.05;12,547.44;12,461.88;200.22M;-0.18%
Feb 10, 2012;12,389.42;12,403.02;12,458.42;12,328.92;192.17M;-0.87%
Feb 13, 2012;12,398.69;12,428.36;12,458.13;12,382.41;193.32M;0.07%
Feb 14, 2012;12,354.47;12,380.98;12,399.62;12,291.76;182.82M;-0.36%
Feb 15, 2012;12,362.03;12,390.12;12,399.97;12,328.45;172.74M;0.06%
Feb 16, 2012;12,485.59;12,333.06;12,486.81;12,326.79;231.21M;1.00%
Feb 17, 2012;12,458.30;12,516.83;12,510.35;12,428.90;187.92M;-0.22%
Feb 21, 2012;12,623.36;12,538.58;12,656.31;12,468.97;240.74M;1.32%
Feb 22, 2012;12,701.26;12,639.20;12,719.31;12,618.55;253.71M;0.62%
Feb 23, 2012;12,731.28;12,695.87;12,734.27;12,657.73;218.67M;0.24%
Feb 24, 2012;12,725.77;12,741.98;12,763.75;12,710.64;199.61M;-0.04%
Feb 27, 2012;12,700.38;12,703.30;12,723.18;12,624.14;150.06M;-0.20%
Feb 28, 2012;12,740.47;12,695.21;12,753.01;12,678.64;209.89M;0.32%
Feb 29, 2012;12,644.01;12,757.08;12,788.63;12,602.47;324.59M;-0.76%
Mar 01, 2012;12,723.46;12,642.98;12,731.49;12,644.96;216.69M;0.63%
