Date	Price	Open	High	Low	Vol.	Change %
Mar 16, 2012	62,336.32	61,296.94	62,376.89	61,296.94	823.33K	1.72%
Mar 19, 2012	62,537.33	62,424.34	63,015.60	62,151.71	699.66K	0.32%
Mar 20, 2012	62,164.06	62,447.64	62,499.18	61,595.58	555.12K	-0.60%
Mar 21, 2012	62,064.97	62,358.01	62,617.55	62,028.75	571.50K	-0.16%
Mar 22, 2012	61,786.74	62,345.19	62,449.00	61,716.36	619.54K	-0.45%
Mar 23, 2012	61,417.44	61,949.28	62,165.32	61,248.92	582.72K	-0.60%
Mar 26, 2012	62,561.47	61,139.69	62,561.66	61,093.44	604.03K	1.86%
Mar 27, 2012	62,490.95	62,864.54	63,035.28	62,357.09	690.58K	-0.11%
Mar 28, 2012	61,815.10	62,159.87	62,434.98	61,642.02	718.81K	-1.08%
Mar 29, 2012	61,544.94	61,757.28	61,880.61	61,401.52	501.38K	-0.44%
Mar 30, 2012	62,423.04	61,925.21	62,509.91	61,925.21	632.59K	1.43%
Apr 02, 2012	62,969.32	62,598.34	62,975.42	62,392.06	610.02K	0.88%
Apr 03, 2012	63,284.54	63,244.46	63,616.88	63,030.04	827.71K	0.50%
Apr 04, 2012	62,463.96	62,941.84	62,941.84	62,317.80	622.55K	-1.30%
Apr 05, 2012	62,062.69	62,566.41	62,653.91	61,652.28	663.14K	-0.64%
Apr 06, 2012	60,939.55	61,818.23	61,837.59	60,832.01	440.66K	-1.81%
Apr 09, 2012	60,813.25	60,866.90	61,104.36	60,474.43	342.67K	-0.21%
Apr 10, 2012	59,987.73	61,004.94	61,112.27	59,987.73	627.50K	-1.36%
Apr 11, 2012	60,709.82	59,823.55	60,709.82	59,388.42	562.27K	1.20%
Apr 12, 2012	60,890.09	60,889.92	61,007.32	60,178.54	816.03K	0.30%
Apr 13, 2012	60,582.60	60,968.51	61,246.78	60,519.91	623.27K	-0.50%
Apr 16, 2012	60,478.50	60,205.66	60,988.78	59,983.08	575.75K	-0.17%
Apr 17, 2012	60,652.56	60,395.09	61,166.13	60,221.20	517.07K	0.29%
Apr 18, 2012	60,131.94	61,104.74	61,245.32	59,985.84	521.81K	-0.86%
Apr 19, 2012	59,848.46	60,283.41	60,553.01	59,695.60	562.46K	-0.47%
Apr 20, 2012	60,122.90	59,941.94	60,314.97	59,849.01	385.91K	0.46%
Apr 24, 2012	59,706.03	59,571.57	60,005.50	59,376.37	461.04K	-0.69%
Apr 25, 2012	59,940.54	60,114.13	60,318.43	59,241.23	560.78K	0.39%
Apr 26, 2012	60,677.81	60,044.00	60,692.46	59,875.60	632.93K	1.23%
Apr 27, 2012	60,596.68	60,557.53	61,076.07	60,248.82	525.05K	-0.13%
