Date	Price	Open	High	Low	Vol.	Change %
Apr 25, 2014	1,408.16	1,419.63	1,423.27	1,408.16	7.68B	-1.02%
Apr 28, 2014	1,411.23	1,409.56	1,417.02	1,409.19	7.83B	0.22%
Apr 29, 2014	1,412.33	1,409.02	1,414.15	1,405.04	5.62B	0.08%
Apr 30, 2014	1,414.94	1,413.74	1,419.38	1,412.64	8.16B	0.18%
May 02, 2014	1,421.48	1,416.30	1,421.95	1,415.56	4.79B	0.46%
May 06, 2014	1,404.01	1,423.91	1,426.52	1,403.95	5.77B	-1.23%
May 07, 2014	1,402.61	1,391.51	1,403.55	1,388.29	5.29B	-0.10%
May 08, 2014	1,379.02	1,399.45	1,401.13	1,377.51	5.69B	-1.68%
May 09, 2014	1,377.37	1,376.40	1,385.18	1,371.62	4.27B	-0.12%
May 12, 2014	1,375.14	1,375.88	1,379.27	1,369.63	4.21B	-0.16%
May 14, 2014	1,396.03	1,380.80	1,396.04	1,380.74	6.47B	1.52%
May 15, 2014	1,395.21	1,394.74	1,396.84	1,387.86	5.65B	-0.06%
May 16, 2014	1,405.26	1,390.87	1,409.11	1,389.05	5.33B	0.72%
May 19, 2014	1,410.63	1,405.42	1,410.73	1,404.13	4.13B	0.38%
May 20, 2014	1,394.69	1,394.58	1,400.63	1,387.62	9.08B	-1.13%
May 21, 2014	1,402.92	1,394.28	1,406.34	1,393.26	6.32B	0.59%
May 22, 2014	1,405.21	1,410.48	1,415.36	1,401.73	7.67B	0.16%
May 23, 2014	1,396.84	1,377.23	1,397.29	1,375.41	8.94B	-0.60%
May 26, 2014	1,388.29	1,398.04	1,398.44	1,381.01	8.28B	-0.61%
May 27, 2014	1,392.73	1,391.99	1,395.76	1,385.79	7.63B	0.32%
May 28, 2014	1,402.79	1,399.90	1,409.73	1,398.76	8.48B	0.72%
May 29, 2014	1,408.51	1,404.92	1,413.25	1,404.43	7.03B	0.41%
May 30, 2014	1,415.73	1,412.51	1,419.96	1,411.71	8.69B	0.51%
Jun 02, 2014	1,440.94	1,424.81	1,441.92	1,423.57	10.01B	1.78%
Jun 03, 2014	1,454.24	1,455.33	1,458.02	1,445.37	10.03B	0.92%
Jun 04, 2014	1,449.40	1,456.06	1,458.03	1,447.65	9.53B	-0.33%
Jun 05, 2014	1,453.16	1,454.11	1,455.08	1,444.98	10.81B	0.26%
Jun 06, 2014	1,458.02	1,461.80	1,463.06	1,455.49	8.04B	0.33%
Jun 09, 2014	1,457.30	1,464.71	1,466.15	1,454.05	7.11B	-0.05%
Jun 10, 2014	1,469.19	1,454.40	1,469.48	1,450.95	12.16B	0.82%
Jun 11, 2014	1,463.71	1,470.04	1,470.85	1,456.74	13.82B	-0.37%
Jun 12, 2014	1,457.02	1,461.30	1,466.38	1,457.02	11.89B	-0.46%
Jun 13, 2014	1,456.02	1,456.60	1,463.49	1,453.91	11.39B	-0.07%
Jun 16, 2014	1,471.85	1,460.29	1,474.51	1,460.21	7.74B	1.09%
Jun 17, 2014	1,471.02	1,475.87	1,477.53	1,468.80	9.54B	-0.06%
Jun 18, 2014	1,451.36	1,471.86	1,473.19	1,450.16	8.54B	-1.34%
Jun 19, 2014	1,461.91	1,455.89	1,462.91	1,447.20	8.85B	0.73%
Jun 20, 2014	1,467.29	1,464.86	1,468.46	1,460.48	10.56B	0.37%
Jun 23, 2014	1,468.70	1,471.91	1,474.46	1,466.19	14.39B	0.10%
Jun 24, 2014	1,460.92	1,466.69	1,467.10	1,453.09	10.98B	-0.53%
Jun 25, 2014	1,468.49	1,462.55	1,469.48	1,459.89	8.07B	0.52%
Jun 26, 2014	1,477.48	1,472.50	1,478.51	1,471.69	7.45B	0.61%
Jun 27, 2014	1,483.24	1,480.75	1,489.72	1,473.10	7.97B	0.39%
Jun 30, 2014	1,485.75	1,488.92	1,493.14	1,484.62	8.13B	0.17%
Jul 02, 2014	1,491.81	1,492.05	1,494.54	1,487.00	9.73B	0.41%
Jul 03, 2014	1,493.21	1,492.87	1,495.98	1,488.27	12.96B	0.09%
Jul 04, 2014	1,495.83	1,498.28	1,504.91	1,495.65	12.30B	0.18%
Jul 07, 2014	1,503.21	1,500.87	1,507.02	1,498.83	8.50B	0.49%
Jul 08, 2014	1,507.58	1,506.01	1,513.12	1,505.63	7.86B	0.29%
Jul 09, 2014	1,507.92	1,505.60	1,511.85	1,504.08	10.56B	0.02%
Jul 10, 2014	1,518.01	1,513.25	1,518.92	1,512.32	12.66B	0.67%
Jul 14, 2014	1,529.23	1,524.98	1,531.63	1,523.05	8.34B	0.74%
Jul 15, 2014	1,524.53	1,533.29	1,534.40	1,521.79	11.64B	-0.31%
Jul 16, 2014	1,530.42	1,527.13	1,534.95	1,525.68	10.75B	0.39%
Jul 17, 2014	1,535.66	1,529.11	1,535.72	1,526.37	13.11B	0.34%
Jul 18, 2014	1,533.41	1,532.52	1,538.53	1,523.53	15.77B	-0.15%
Jul 21, 2014	1,538.55	1,536.73	1,542.88	1,534.10	30.38B	0.34%
Jul 22, 2014	1,520.81	1,543.56	1,545.29	1,516.93	31.06B	-1.15%
Jul 23, 2014	1,541.56	1,527.35	1,541.76	1,526.45	25.38B	1.36%
Jul 24, 2014	1,543.92	1,545.54	1,546.04	1,538.48	15.39B	0.15%
Jul 25, 2014	1,543.85	1,545.59	1,548.16	1,538.33	10.91B	-0.00%
Jul 28, 2014	1,538.13	1,545.52	1,546.59	1,532.36	9.82B	-0.37%
Jul 29, 2014	1,520.55	1,541.27	1,546.72	1,518.75	13.36B	-1.14%
